Kreis-Id,NDVI
8216,0.3550067283719487
8215,0.4605271395640993
8216,0.0925311877014811
8216,0.1723559820977567
8325,0.0910685750801713
8325,0.2773800808069602
8325,-0.0007131547520981
8237,0.0687372957458996
8317,0.6572578869005583
8237,0.0307533248644334
8317,0.0685084015244542
8237,0.5619864412669127
8317,0.117206582015852
8317,0.0180233836190421
8317,0.472532820639847
8317,0.0763305434947613
8317,0.1752862490895249
8325,0.2083189539174705
8317,0.1095915432392647
8325,0.0897255907065792
8325,0.13680311443117
8118,0.3638485610845433
8127,0.0230163456435387
8119,0.0292887696348489
8127,0.4913475738406458
8136,0.0330853666813277
8125,0.0254016160954036
8118,0.3683180127766862
8127,0.5177914397444363
8118,0.018518872361268
8136,0.4589134173713393
8136,0.4980876062462657
8119,0.5163927267430931
8125,0.4354331987899128
8119,0.5180669909857626
8125,0.4732183158198127
8225,0.0512653136641247
8225,0.0526892378218817
8225,0.0303160178666716
8225,0.0917374902857404
8417,-0.0012554121824759
8415,0.2381644808007081
8416,0.1938454651625785
8115,0.3295941184561881
8115,0.3675461694398252
8417,0.0845425919177982
8417,0.1917385148883044
8416,0.0596405348589873
8415,0.1208750957331274
8115,0.0360036202121206
8415,0.0543874763846462
8416,0.2162404680507005
8117,0.0606413852537521
8116,0.297915870555972
8425,0.0372036233583755
8425,0.1804344248484317
8116,0.0855141891870709
8425,0.1545019936524093
8117,0.3591674534106229
8117,0.3839125447359215
8116,0.2953289699834794
8126,0.5013263052895213
8126,0.0265728932119351
8126,0.4544206292602519
8317,0.1126845662710764
8237,0.129040719982416
8325,0.2370333625840885
8325,0.0825767133412261
8237,0.1591519192034561
8317,0.0774714791010687
8226,0.2295371508872207
8226,0.3174621673309459
8226,0.0831630302235793
8119,0.3775924634241056
8125,0.0888779731468228
8127,0.2667788624908468
8119,0.5309204607014597
8136,0.2576939333686686
8136,0.3995646621081092
8127,0.1536538422376739
8136,0.2317489865313057
8118,0.2968869406138876
8119,0.1103140668363599
8127,0.3850812296383892
8125,0.2256600244845194
8118,0.3813794196933437
8125,0.3827198887295575
8118,0.0893824679551143
8216,0.1123386943120307
8115,0.0300367792365238
8417,0.3827767104067576
8235,0.3682319124859816
8235,0.0293325415356336
8325,0.02488352659866
8417,0.0395430456653403
8416,0.035398882435392
8325,0.4539432687215968
8325,0.0399149502154197
8416,0.0416469520998066
8115,0.0306858716418829
8237,0.314788853382439
8237,0.0056122937791118
8416,0.4212894899096683
8115,0.2961936489903721
8417,0.0338882284550056
8237,0.0425431590415062
8235,0.0321788649634387
8236,0.0247010451514944
8236,0.4580810784236904
8236,0.4702453730991041
8215,0.0277320079653966
8215,0.4373602884308605
8216,0.379440823615626
8216,-0.0006158002499103
8216,0.0113542784580246
8216,0.3977568251795506
8237,0.4792231985846841
8237,0.0317815006735114
8325,0.5261388109172075
8317,0.0144053911850421
8317,0.4435360899851951
8325,0.086387797614614
8317,0.009971542688662
8425,0.1543285549155504
8425,0.2358765351441146
8116,0.0636240801009382
8415,0.2605376664537221
8415,0.1457103544842746
8116,0.2528514999853879
8116,0.0838108182397609
8415,0.080112930089509
8415,0.0772954869014789
8425,0.0688855288030224
8116,0.0769254074827893
8425,0.0630415877210664
8425,0.0899967230327809
8117,0.1946509425110608
8415,0.0989735804378405
8425,0.2332400139593527
8117,0.506816025372617
8116,0.1537187248972425
8116,0.4489865509114418
8415,0.1901494950362759
8425,0.4475000773582625
8117,0.1981074590200778
8116,0.1849053554806929
8415,0.4645014254555035
8117,0.3131384567227174
8116,0.3364495265626458
8136,0.0410845726374987
8117,0.1395725756599613
8119,0.2724905889113178
8136,0.5039710260572009
8116,0.1259553570293854
8119,0.1006706524610356
8417,0.5434978195128103
8115,0.1729598482081473
8416,0.4363684146795965
8416,0.2643625717290148
8415,0.4254857303485354
8417,0.1892954071277146
8115,0.4361527163779913
8415,0.467789467322846
8115,0.0324365754529951
8415,0.0701428906425751
8416,0.040194308824424
8417,0.4983190792754035
8226,0.3365357350417327
8226,0.2335787457404738
8215,0.3995980865455341
8215,0.024600426611873
8215,0.1599278536751355
8215,0.324342001100752
8225,0.4297392420642698
8225,0.0509750215583741
8226,0.309542647617686
8226,0.0594754732979344
8125,0.2300331077400911
8125,0.0522502069713524
8225,0.0292629605042423
8125,0.0474865874674727
8225,0.3318084796051566
8125,0.0275406411582466
8125,0.3211420058881139
8125,0.0273637199948373
8226,0.2167728945764125
8226,0.0289624809386401
8128,0.2432467628302631
8128,0.0649319670437005
8128,0.054908923922376
8225,0.0788233690535521
8225,0.2567301583465976
8225,0.0293110533544512
8237,0.4268384314084853
8235,0.0442384659183378
8237,0.0283144221885473
8216,0.4710734027724583
8235,0.5500159259442201
8237,0.2901650336523353
8216,0.5923075397411868
8216,0.0161516389058989
8235,0.4431671348184027
8216,0.2613657890693417
8237,0.3843760978920832
8235,0.2312353156147879
8226,0.4189360855936186
8226,0.0171142660127413
8125,0.2142641543259474
8125,0.0261667056227339
8125,0.420071821458193
8226,0.0798491869117358
8116,0.0613025932514881
8116,0.0211120668398816
8119,0.0244220609287182
8118,0.0878414358577329
8118,-0.0123355733521675
8119,-0.0094779598401419
8118,0.024596504681294
8116,0.0030083192888991
8119,0.0656302219203717
8116,0.4638376507365923
8118,0.3437246616890219
8119,0.2627678739575734
8116,0.1702958863554583
8425,0.0408714251869949
8117,0.190304635164477
8117,0.0513107424406419
8425,0.0451051406552961
8425,0.19611496845326
8116,0.0501548264737895
8117,0.0191782317936399
8415,0.0697752820052852
8116,0.3435021475576189
8415,0.2141043847657788
8415,0.039801037847208
8127,0.0939426551215483
8127,0.0641080652064823
8127,0.0539469597449586
8127,0.0723696641029205
8119,0.0580065945199659
8136,0.0078426695302029
8136,0.0521359000253584
8136,0.57881257963965
8119,0.4928845747036125
8119,0.0192524233541944
8127,0.1961297012531585
8126,0.1630765979423687
8126,0.0180451951452209
8127,0.0190734153358536
8126,0.3735392464057034
8127,0.4220457749452766
8135,0.4445842877795989
8425,0.5008947138656048
8135,0.0015609429272768
8425,0.0240546255471558
8117,-0.0007618953031755
8135,0.0331851763979576
8135,0.0323072191104507
8117,0.4309304793785194
8117,0.0198918593737052
8425,0.0331991996558887
8117,0.0457013501690814
8425,0.0227316826341464
8315,0.0333086490741349
8315,0.2917986686666067
8315,0.026842288002975
8315,0.0145642016911892
8315,0.5022157688163854
8417,0.1359918388594595
8417,0.1531202316567352
8437,0.2674493669142612
8437,0.1242891246091033
8327,0.3093605487393794
8327,0.0909495881175607
8335,0.1139890703026412
8335,0.1167676545395767
8417,0.5103644311935984
8327,0.0280059671996263
8327,0.04250938776706
8325,0.0160963418965549
8417,0.0227221718683045
8327,0.5702535335716543
8417,0.0361039001546711
8436,0.0387836034992124
8437,0.0342162544548865
8436,0.0314187112133226
8436,0.4778723460943382
8437,0.3959847403368683
8437,0.0251312403924997
8337,0.0368866370288777
8337,0.1358892005659072
8337,0.2677012311179029
8337,0.1829610571273762
8337,0.1127184037756458
8337,0.1386941539067017
8316,0.5164132562655545
8315,0.5183256219434336
8315,0.4110623077367413
8315,0.0360024191971458
8317,0.0814972847641129
8316,0.0623288323412627
8326,0.3699403304695973
8417,0.3442665200490425
8326,0.0615287270616511
8325,0.3976397144679421
8417,0.0200903193443811
8327,0.133696104108922
8326,0.0293845006585562
8417,0.0392516215891847
8327,0.0108522424087864
8325,0.2151517337725184
8327,0.0229767200681534
8326,0.2236255489580378
8417,0.0331305193847251
8327,0.4202458961136863
8325,0.0035559134221659
8325,0.0394706268368063
8437,0.0168595606467589
8436,0.01627304007933
8335,0.5197384439514925
8437,0.5480938855570227
8436,0.5751580296188158
8335,0.0203831632493159
8437,0.0158693500401737
8436,0.0130198768942879
8335,0.0097151844792675
